species_id,provider_id,botanical_name,attribute_name,attribute_value,evidence_confidence,source_url,source_id,review_status,notes,approval_id
BCNPPD-0021,PROV-NWM,Anaphalis margaritacea,description,"Long late-season blooms, and food for butterflies. We don’t know much about starting pearly everlasting from seed, but this perennial member of the sunflower family is wonderfully tolerant of terrible soil conditions, often growing merrily in harsh, compacted gravel along roadsides. It’s also tolerant of partial shade. For some reason, people tend to be dismissive of this sometimes common native, as though it isn’t rare or showy enough to deserve praise. While it’s true the flowers don’t constantly hum with insect activity, this is still an important host plant for the caterpillars of painted lady butterflies. It’s also deer-resistant, it forms nice (non-invasive) colonies, and it has exceptionally long bloom times, lasting late into the summer and fall when few other things are growing and flowering. Add to that, the plant has beautiful silver-grey foliage that contrasts with otherwise green and tan late-season meadows. Moreover, this is a great plant for flower arrangements, including dry arrangements with interesting foliage that remains intact long after it’s been cut. Pearly everlasting is found across the west coast, and extends into Alaska and East Asia. Ours includes the pappus (seed fluff) attached to the ridiculously tiny seeds. Approximately 200 to 300 seeds per packet (0.1 grams).",Pending review,https://northwestmeadowscapes.com/products/pearly-everlasting-seeds-anaphalis-margaritacea,SRC-0272,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0116-ATTR-03
BCNPPD-0021,PROV-NWM,Anaphalis margaritacea,product title,Pearly Everlasting Seeds (Anaphalis margaritacea),Pending review,https://northwestmeadowscapes.com/products/pearly-everlasting-seeds-anaphalis-margaritacea,SRC-0272,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0116-ATTR-01
BCNPPD-0021,PROV-NWM,Anaphalis margaritacea,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/pearly-everlasting-seeds-anaphalis-margaritacea,SRC-0272,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0116-ATTR-02
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-PREMIER-PA-AUTO-0048-ATTR-01
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-PREMIER-PA-AUTO-0048-ATTR-04
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,provider observation type,wordpress_seed_mix_component,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-PREMIER-PA-AUTO-0048-ATTR-02
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,provider observation type,wordpress_seed_mix_component,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-PREMIER-PA-AUTO-0048-ATTR-05
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,seed mix component percentage,1.25%,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-PREMIER-PA-AUTO-0048-ATTR-03
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,seed mix component percentage,0.25%,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-06
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,product title,Reclamation Seed,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-13
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,product title,Reclamation Seed,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-16
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,provider observation type,wordpress_seed_mix_component,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-14
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,provider observation type,wordpress_seed_mix_component,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-17
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,seed mix component percentage,1.25%,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-15
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,seed mix component percentage,0.25%,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-18
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,product title,Wildflower Seed,Pending review,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-07
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,product title,Wildflower Seed,Pending review,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-10
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,provider observation type,wordpress_seed_mix_component,Pending review,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-08
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,provider observation type,wordpress_seed_mix_component,Pending review,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-11
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,seed mix component percentage,1.25%,Pending review,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-09
BCNPPD-0021,PROV-PREMIER,Anaphalis margaritacea,seed mix component percentage,0.25%,Pending review,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0048-ATTR-12
BCNPPD-0022,PROV-NWM,Chamaenerion angustifolium,description,"There's much that could be said about humble yet glorious fireweed. The classic colonizer of wildfire scarred landscapes (hence the name), recently logged and clear cut forests, and roadside ditches. Fireweed functions as nature's response to trauma. From the tiniest of seeds, this majestic plant can form rhizomatous colonies, with plant stems many feet in height, crowned by brilliantly magenta flowers. The nectar of those flowers produces what is widely considered to be some of the best single varietal honey in the world. The flower petals and leaves are dried and fermented in Russia and Slavic countries to produce the famous ivanchai tea. Vitamin-rich young shoots have been used as a cooked vegetable by people on multiple continents for centuries. And, the strong stems can be processed into tough cordage. Deer occasionally browse fireweed (especially young shoots), but bears are some of the most voracious consumers of shoots and flowers in wilderness areas. Numerous bumble bees are attracted to the showy flowers including the now rare and imperiled Western bumble bee ( Bombus occidentalis ), and it is the caterpillar host plant for the interesting wasp-mimicking fireweed clearwing moth ( Albuna pyramidalis ). This excellent plant thrives in full sun to slight shade, and prefers damp, peaty soils. Fireweed has an unfair reputation for being an aggressive colonizer. Yet, once established, it is easy to trim back if it encroaches beyond its desired space. And, because it can form robust colonies, it has some potential to help suppress noxious weeds such as blackberry and scotch broom seedlings. We allow this plant to grow in our farm hedgerows, where it intermixes with Nootka rose, snowberry, and spirea, forming a beautiful and functional screen and wildlife corridor. Approximately 2,000+ very tiny seeds (0.05 gram).",Pending review,https://northwestmeadowscapes.com/products/fireweed-seeds-chamaenerion-angustifolium,SRC-0343,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0187-ATTR-03
BCNPPD-0022,PROV-NWM,Chamaenerion angustifolium,product title,Fireweed Seeds (Chamaenerion angustifolium),Pending review,https://northwestmeadowscapes.com/products/fireweed-seeds-chamaenerion-angustifolium,SRC-0343,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0187-ATTR-01
BCNPPD-0022,PROV-NWM,Chamaenerion angustifolium,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/fireweed-seeds-chamaenerion-angustifolium,SRC-0343,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0187-ATTR-02
BCNPPD-0024,PROV-NWM,Collinsia grandiflora,description,"Spectacularly showy little flowers atop unassuming foliage. Another showy annual for seasonally wet spots that dry out in the summer. Blue-eyed Mary is at home in the same conditions where you might find common camas, seablush, western buttercup, or even wetter-adapted plants such as meadowfoam and fragrant popcorn flower. It combines well with all of those species, and can even survive in drier and rocky soils if enough rainfall is available. Blue-eyed Mary is also tolerant of partial shade, making it a good understory plant. The narrow leaves of this plant tend to blend into spring grasses, finally becoming visible when it produces its striking blue and white (almost pea-like) flowers from April to June. Under optimal conditions this plant can reach around a foot in height, although it’s not uncommon to see it remain a bit smaller. With minimal competition, this is an annual that can re-seed itself, creating colorful swaths, especially around seasonally flooded locations, year after year. Blue-eyed Mary is native from Northern Washington to the central coast of California. Approximately 800 seeds per packet (1.0 grams).",Pending review,https://northwestmeadowscapes.com/products/blue-eyed-mary-seeds-collinsia-grandiflora,SRC-0326,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0170-ATTR-03
BCNPPD-0024,PROV-NWM,Collinsia grandiflora,product title,Blue-Eyed Mary Seeds (Collinsia grandiflora),Pending review,https://northwestmeadowscapes.com/products/blue-eyed-mary-seeds-collinsia-grandiflora,SRC-0326,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0170-ATTR-01
BCNPPD-0024,PROV-NWM,Collinsia grandiflora,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/blue-eyed-mary-seeds-collinsia-grandiflora,SRC-0326,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0170-ATTR-02
BCNPPD-0025,PROV-OAKSUMMIT,Cornus sericea,description,"We have Redosier Dogwood ( Cornus sericea ) seeds available. These are collected from local wild stands of healthy trees. Dogwoods are a native small tree or bush, we find the largest ones here are around 10-12' tall with a 2"" trunk. The bark will be bright red when grown in full sun. They tolerate shade and wet soils very well, in fact finding a stand where other trees won't grow can indicate water logged soils. Here they grow very well in sandy soil and under the forest canopy. The trees have attractive foliage, and bright white berries in the fall (food for wildlife). Hardiness Zone: 3 Stratification: Cold stratify 3 months Planting instructions: Fall plant into prepared seed beds. Optionally soak in water for 24 hrs before planting. Sow 1/4 - 1/2"" deep and cover with mulch.",Pending review,https://oaksummitnursery.ca/products/copy-of-chokecherry-seeds-prunus-virginiana,SRC-0408,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-OAKSUMMIT-PA-AUTO-0026-ATTR-05
BCNPPD-0025,PROV-OAKSUMMIT,Cornus sericea,product title,Redosier Dogwood Seeds (Cornus sericea) - 50+ Seeds,Pending review,https://oaksummitnursery.ca/products/copy-of-chokecherry-seeds-prunus-virginiana,SRC-0408,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-OAKSUMMIT-PA-AUTO-0026-ATTR-01
BCNPPD-0025,PROV-OAKSUMMIT,Cornus sericea,product type,Seeds,Pending review,https://oaksummitnursery.ca/products/copy-of-chokecherry-seeds-prunus-virginiana,SRC-0408,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-OAKSUMMIT-PA-AUTO-0026-ATTR-02
